# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
sorting.time.5,1708442627414000000,1708442687414000000,2
model.items.21,1708442627414000000,1708442687414000000,1
sorting.items.14,1708442627414000000,1708442687414000000,110
reordered.by.ml,1708442627414000000,1708442687414000000,39
model.items.3,1708442627414000000,1708442687414000000,2044
sorting.time.13,1708442627414000000,1708442687414000000,1
sorting.time.6,1708442627414000000,1708442687414000000,11
model.items.9,1708442627414000000,1708442687414000000,3
sorting.items.17,1708442627414000000,1708442687414000000,2
sorting.time.3,1708442627414000000,1708442687414000000,88
sorting.time.11,1708442627414000000,1708442687414000000,1
sorting.items.19,1708442627414000000,1708442687414000000,1
sorting.items.0,1708442627414000000,1708442687414000000,358
model.items.13,1708442627414000000,1708442687414000000,1
sorting.items.13,1708442627414000000,1708442687414000000,1
model.items.19,1708442627414000000,1708442687414000000,1
sorting.time.1,1708442627414000000,1708442687414000000,1
model.items.17,1708442627414000000,1708442687414000000,2
model.items.0,1708442627414000000,1708442687414000000,358
sorting.time.21,1708442627414000000,1708442687414000000,1
model.items.14,1708442627414000000,1708442687414000000,110
model.time.3,1708442627414000000,1708442687414000000,44
model.time.0,1708442627414000000,1708442687414000000,8
model.items.11,1708442627414000000,1708442687414000000,1
sorting.items.11,1708442627414000000,1708442687414000000,1
sorting.time.0,1708442627414000000,1708442687414000000,17
StreamlinedBlobStorage.recordsDeleted,1708442627414000000,1708442687414000000,0
DirectByteBufferAllocator.disposed,1708442627414000000,1708442687414000000,0
StreamlinedBlobStorage.recordsAllocated,1708442627414000000,1708442687414000000,0
FilePageCache.pageHits,1708442627414000000,1708442687414000000,464
DirectByteBufferAllocator.reclaimed,1708442627414000000,1708442687414000000,0
FilePageCache.uncachedFileAccess,1708442627414000000,1708442687414000000,45
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1708442627414000000,1708442687414000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1708442627414000000,1708442687414000000,0
DirectByteBufferAllocator.hits,1708442627414000000,1708442687414000000,0
FilePageCache.totalPageDisposalsUs,1708442627414000000,1708442687414000000,0
StreamlinedBlobStorage.recordsRelocated,1708442627414000000,1708442687414000000,0
FilePageCache.disposedBuffers,1708442627414000000,1708442687414000000,0
StorageLockContext.competingThreads.max,1708442627414000000,1708442687414000000,0
FilePageCache.pageLoads,1708442627414000000,1708442687414000000,0
FilePageCache.maxRegisteredFiles,1708442627414000000,1708442687414000000,635
StorageLockContext.competingThreads.avg,1708442627414000000,1708442687414000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1708442627414000000,1708442687414000000,436887552
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1708442627414000000,1708442687414000000,0
FilePageCache.capacityInBytes,1708442627414000000,1708442687414000000,524288000
DirectByteBufferAllocator.misses,1708442627414000000,1708442687414000000,0
FilePageCache.maxCacheSizeInBytes,1708442627414000000,1708442687414000000,436887552
FilePageCache.pageLoadsAboveSizeThreshold,1708442627414000000,1708442687414000000,0
FilePageCache.pageFastCacheHits,1708442627414000000,1708442687414000000,53216
FilePageCache.totalPageLoadsUs,1708442627414000000,1708442687414000000,0
StorageLockContext.competingThreads.90P,1708442627414000000,1708442687414000000,0
workspaceModel.init.bridges.ms,1708442687414000000,1708442747414000000,3
workspaceModel.loading.from.cache.ms,1708442687414000000,1708442747414000000,13
workspaceModel.collect.changes.ms,1708442687414000000,1708442747414000000,0
workspaceModel.updates.ms,1708442687414000000,1708442747414000000,96
workspaceModel.updates.count,1708442687414000000,1708442747414000000,4
workspaceModel.loading.total.ms,1708442687414000000,1708442747414000000,17
workspaceModel.update.unloaded.entities.ms,1708442687414000000,1708442747414000000,0
workspaceModel.initializing.ms,1708442687414000000,1708442747414000000,3
workspaceModel.replace.project.model.ms,1708442687414000000,1708442747414000000,0
workspaceModel.to.snapshot.ms,1708442687414000000,1708442747414000000,0
workspaceModel.pre.handlers.ms,1708442687414000000,1708442747414000000,1
workspaceModel.updates.precise.ms,1708442687414000000,1708442747414000000,4
workspaceModel.check.recursive.update.ms,1708442687414000000,1708442747414000000,0
Indexes.allKeys.lookupDurationAvgMs,1708442687414000000,1708442747414000000,0.0
IndexesFlusher.totalFlushes,1708442687414000000,1708442747414000000,178
IndexesFlusher.totalFlushingTimeUs,1708442687414000000,1708442747414000000,292964
Indexes.stubs.lookupDurationMaxMs,1708442687414000000,1708442747414000000,8.0
Indexes.allKeys.lookupDuration90PMs,1708442687414000000,1708442747414000000,0.0
Indexes.stubs.lookupDuration90PMs,1708442687414000000,1708442747414000000,0.0
VFSFlusher.totalContentionQuotaSpent,1708442687414000000,1708442747414000000,0
IndexesFlusher.totalFlushesRetried,1708442687414000000,1708442747414000000,0
Indexes.stubs.lookupDurationAvgMs,1708442687414000000,1708442747414000000,0.043010752688172046
IndexesFlusher.totalContentionQuotaSpent,1708442687414000000,1708442747414000000,0
Indexes.allKeys.lookups,1708442687414000000,1708442747414000000,4.0
Indexes.allKeys.lookupDurationMaxMs,1708442687414000000,1708442747414000000,0.0
Indexes.entries.lookups,1708442687414000000,1708442747414000000,610.0
Indexes.stubs.lookups,1708442687414000000,1708442747414000000,2232.0
Indexes.entries.lookupDurationMaxMs,1708442687414000000,1708442747414000000,3.0
Indexes.entries.lookupDurationAvgMs,1708442687414000000,1708442747414000000,0.05737704918032787
VFSFlusher.totalFlushingTimeUs,1708442687414000000,1708442747414000000,12736
VFSFlusher.totalFlushesRetried,1708442687414000000,1708442747414000000,0
VFSFlusher.totalFlushes,1708442687414000000,1708442747414000000,11
Indexes.entries.lookupDuration90PMs,1708442687414000000,1708442747414000000,0.0
workspaceModel.mutableEntityStorage.referrers.ms,1708442687414000000,1708442747414000000,0
jps.artifact.entities.serializer.load.entities.ms,1708442687414000000,1708442747414000000,0
jps.global.get.library.ms,1708442687414000000,1708442747414000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1708442687414000000,1708442747414000000,5
workspaceModel.moduleBridge.update.option.ms,1708442687414000000,1708442747414000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1708442687414000000,1708442747414000000,1
workspaceModel.moduleBridge.facet.initialization.ms,1708442687414000000,1708442747414000000,0
jps.artifact.entities.serializer.save.entities.ms,1708442687414000000,1708442747414000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1708442687414000000,1708442747414000000,1
workspaceModel.global.updates.ms,1708442687414000000,1708442747414000000,0
jps.global.initialize.library.bridges.after.loading.ms,1708442687414000000,1708442747414000000,0
workspaceModel.moduleBridge.before.changed.ms,1708442687414000000,1708442747414000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1708442687414000000,1708442747414000000,3
jps.global.initialize.library.bridges.ms,1708442687414000000,1708442747414000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1708442687414000000,1708442747414000000,0
jps.apply.loaded.storage.ms,1708442687414000000,1708442747414000000,34
workspaceModel.global.apply.state.to.project.builder.ms,1708442687414000000,1708442747414000000,2
jps.global.get.library.by.name.ms,1708442687414000000,1708442747414000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1708442687414000000,1708442747414000000,2
jps.facet.change.listener.init.bridge.ms,1708442687414000000,1708442747414000000,2
workspaceModel.mutableEntityStorage.put.entity.ms,1708442687414000000,1708442747414000000,10
workspaceModel.global.apply.state.to.project.ms,1708442687414000000,1708442747414000000,0
jps.global.handle.before.change.events.ms,1708442687414000000,1708442747414000000,0
jps.modifiable.module.model.bridge.new.module.ms,1708442687414000000,1708442747414000000,34
jps.reload.project.entities.ms,1708442687414000000,1708442747414000000,0
jps.facet.change.listener.before.change.events.ms,1708442687414000000,1708442747414000000,0
workspaceModel.global.updates.count,1708442687414000000,1708442747414000000,0
jps.modifiable.module.model.bridge.disposing.ms,1708442687414000000,1708442747414000000,0
jps.module.iml.entities.serializer.load.entities.ms,1708442687414000000,1708442747414000000,0
jps.storage.jps.conf.reader.load.component.ms,1708442687414000000,1708442747414000000,2
workspaceModel.mutableEntityStorage.to.snapshot.ms,1708442687414000000,1708442747414000000,6
jps.modifiable.module.model.bridge.load.module.ms,1708442687414000000,1708442747414000000,0
jps.facet.change.listener.process.change.events.ms,1708442687414000000,1708442747414000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1708442687414000000,1708442747414000000,0
jps.modifiable.module.model.bridge.renaming.ms,1708442687414000000,1708442747414000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1708442687414000000,1708442747414000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1708442687414000000,1708442747414000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1708442687414000000,1708442747414000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1708442687414000000,1708442747414000000,0
workspaceModel.sync.entities.ms,1708442687414000000,1708442747414000000,0
workspaceModel.load.cache.from.file.ms,1708442687414000000,1708442747414000000,0
jps.module.iml.entities.serializer.save.entities.ms,1708442687414000000,1708442747414000000,21
workspaceModel.moduleBridgeLoader.loading.modules.ms,1708442687414000000,1708442747414000000,107
workspaceModel.moduleManagerBridge.load.all.modules.ms,1708442687414000000,1708442747414000000,3
jps.library.entities.serializer.save.entities.ms,1708442687414000000,1708442747414000000,3
jps.library.entities.serializer.load.entities.ms,1708442687414000000,1708442747414000000,0
jps.save.changed.project.entities.ms,1708442687414000000,1708442747414000000,41
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1708442687414000000,1708442747414000000,0
jps.load.project.to.empty.storage.ms,1708442687414000000,1708442747414000000,37
jps.save.global.entities.ms,1708442687414000000,1708442747414000000,3
workspaceModel.delayed.project.synchronizer.sync.ms,1708442687414000000,1708442747414000000,0
workspaceModel.mutableEntityStorage.entities.ms,1708442687414000000,1708442747414000000,4
workspaceModel.mutableEntityStorage.add.diff.ms,1708442687414000000,1708442747414000000,9
workspaceModel.mutableEntityStorage.add.entity.ms,1708442687414000000,1708442747414000000,20
jps.load.initial.state.ms,1708442687414000000,1708442747414000000,7
workspaceModel.mutableEntityStorage.remove.entity.ms,1708442687414000000,1708442747414000000,0
jps.project.serializers.load.ms,1708442687414000000,1708442747414000000,2
workspaceModel.save.cache.to.file.ms,1708442687414000000,1708442747414000000,89
workspaceModel.moduleManagerBridge.create.module.instance.ms,1708442687414000000,1708442747414000000,16
workspaceModel.mutableEntityStorage.has.same.entities.ms,1708442687414000000,1708442747414000000,0
jps.global.get.libraries.ms,1708442687414000000,1708442747414000000,0
jps.global.handle.changed.events.ms,1708442687414000000,1708442747414000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1708442687414000000,1708442747414000000,2
jps.app.storage.content.writer.save.component.ms,1708442687414000000,1708442747414000000,0
jps.app.storage.content.reader.load.component.ms,1708442687414000000,1708442747414000000,0
workspaceModel.orphan.listener.update.ms,1708442687414000000,1708442747414000000,2
jps.project.serializers.save.ms,1708442687414000000,1708442747414000000,40
JVM.threadCount,1708442687414000000,1708442747414000000,58
JVM.usedNativeBytes,1708442687414000000,1708442747414000000,717371408
JVM.maxNativeBytes,1708442687414000000,1708442747414000000,-1
JVM.maxHeapBytes,1708442687414000000,1708442747414000000,2147483648
JVM.usedHeapBytes,1708442687414000000,1708442747414000000,580911096
JVM.GC.collectionTimesMs,1708442687414000000,1708442747414000000,13
OS.loadAverage,1708442687414000000,1708442747414000000,0.37890625
JVM.totalCpuTimeMs,1708442687414000000,1708442747414000000,7080
JVM.GC.collections,1708442687414000000,1708442747414000000,1
AWTEventQueue.eventsDispatched,1708442687414000000,1708442747414000000,7439
FlushQueue.executionTime90PNs,1708442687414000000,1708442747414000000,130047
FlushQueue.queueSizeAvg,1708442687414000000,1708442747414000000,1.3911564625850341
AWTEventQueue.dispatchTimeAvgNs,1708442687414000000,1708442747414000000,277771.4397096384
NonBlockingReadAction.finalizedExecutionsCount,1708442687414000000,1708442747414000000,966
NonBlockingReadAction.failedExecutionsCount,1708442687414000000,1708442747414000000,0
FlushQueue.waitingTimeMaxNs,1708442687414000000,1708442747414000000,14942207
FlushQueue.queueSize90P,1708442687414000000,1708442747414000000,5
AWTEventQueue.dispatchTime90PNs,1708442687414000000,1708442747414000000,688127
FlushQueue.waitingTime90PNs,1708442687414000000,1708442747414000000,581631
AWTEventQueue.dispatchTimeTotalNS,1708442687414000000,1708442747414000000,2066452778
FlushQueue.executionTimeMaxNs,1708442687414000000,1708442747414000000,17170431
FlushQueue.tasksExecuted,1708442687414000000,1708442747414000000,4998
FlushQueue.queueSizeMax,1708442687414000000,1708442747414000000,22
NonBlockingReadAction.failedExecutionTimeUs,1708442687414000000,1708442747414000000,0
AWTEventQueue.dispatchTimeMaxNs,1708442687414000000,1708442747414000000,19136511
FlushQueue.executionTimeAvgNs,1708442687414000000,1708442747414000000,72688.29891956782
NonBlockingReadAction.finalizedExecutionTimeUs,1708442687414000000,1708442747414000000,175363
FlushQueue.waitingTimeAvgNs,1708442687414000000,1708442747414000000,333449.96478591434
FileNameCache.totalMisses,1708442687414000000,1708442747414000000,0
FileNameCache.fastMisses,1708442687414000000,1708442747414000000,3498
FileNameCache.queries,1708442687414000000,1708442747414000000,63251
sorting.items.3,1708442687414000000,1708442747414000000,136
sorting.items.9,1708442687414000000,1708442747414000000,3
sorting.items.2,1708442687414000000,1708442747414000000,53
sorting.time.7,1708442687414000000,1708442747414000000,1
sorting.time.9,1708442687414000000,1708442747414000000,1
model.items.1,1708442687414000000,1708442747414000000,3
sorting.time.2,1708442687414000000,1708442747414000000,3
sorting.time.5,1708442687414000000,1708442747414000000,3
sorting.items.1,1708442687414000000,1708442747414000000,3
model.items.2,1708442687414000000,1708442747414000000,53
reordered.by.ml,1708442687414000000,1708442747414000000,20
model.items.3,1708442687414000000,1708442747414000000,136
model.items.9,1708442687414000000,1708442747414000000,3
sorting.time.3,1708442687414000000,1708442747414000000,5
model.items.5,1708442687414000000,1708442747414000000,28
sorting.items.0,1708442687414000000,1708442747414000000,81
model.time.2,1708442687414000000,1708442747414000000,1
model.items.7,1708442687414000000,1708442747414000000,3
sorting.time.1,1708442687414000000,1708442747414000000,1
model.items.0,1708442687414000000,1708442747414000000,81
model.time.3,1708442687414000000,1708442747414000000,3
model.time.0,1708442687414000000,1708442747414000000,2
sorting.items.7,1708442687414000000,1708442747414000000,3
sorting.time.0,1708442687414000000,1708442747414000000,6
sorting.items.5,1708442687414000000,1708442747414000000,28
StreamlinedBlobStorage.recordsDeleted,1708442687414000000,1708442747414000000,0
DirectByteBufferAllocator.disposed,1708442687414000000,1708442747414000000,0
StreamlinedBlobStorage.recordsAllocated,1708442687414000000,1708442747414000000,0
FilePageCache.pageHits,1708442687414000000,1708442747414000000,47
DirectByteBufferAllocator.reclaimed,1708442687414000000,1708442747414000000,0
FilePageCache.uncachedFileAccess,1708442687414000000,1708442747414000000,13
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1708442687414000000,1708442747414000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1708442687414000000,1708442747414000000,0
DirectByteBufferAllocator.hits,1708442687414000000,1708442747414000000,0
FilePageCache.totalPageDisposalsUs,1708442687414000000,1708442747414000000,0
StreamlinedBlobStorage.recordsRelocated,1708442687414000000,1708442747414000000,0
FilePageCache.disposedBuffers,1708442687414000000,1708442747414000000,0
StorageLockContext.competingThreads.max,1708442687414000000,1708442747414000000,0
FilePageCache.pageLoads,1708442687414000000,1708442747414000000,0
FilePageCache.maxRegisteredFiles,1708442687414000000,1708442747414000000,635
StorageLockContext.competingThreads.avg,1708442687414000000,1708442747414000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1708442687414000000,1708442747414000000,436887552
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1708442687414000000,1708442747414000000,0
FilePageCache.capacityInBytes,1708442687414000000,1708442747414000000,524288000
DirectByteBufferAllocator.misses,1708442687414000000,1708442747414000000,0
FilePageCache.maxCacheSizeInBytes,1708442687414000000,1708442747414000000,436887552
FilePageCache.pageLoadsAboveSizeThreshold,1708442687414000000,1708442747414000000,0
FilePageCache.pageFastCacheHits,1708442687414000000,1708442747414000000,3775
FilePageCache.totalPageLoadsUs,1708442687414000000,1708442747414000000,0
StorageLockContext.competingThreads.90P,1708442687414000000,1708442747414000000,0
workspaceModel.init.bridges.ms,1708442747414000000,1708442807414000000,3
workspaceModel.loading.from.cache.ms,1708442747414000000,1708442807414000000,13
workspaceModel.collect.changes.ms,1708442747414000000,1708442807414000000,0
workspaceModel.updates.ms,1708442747414000000,1708442807414000000,96
workspaceModel.updates.count,1708442747414000000,1708442807414000000,4
workspaceModel.loading.total.ms,1708442747414000000,1708442807414000000,17
workspaceModel.update.unloaded.entities.ms,1708442747414000000,1708442807414000000,0
workspaceModel.initializing.ms,1708442747414000000,1708442807414000000,3
workspaceModel.replace.project.model.ms,1708442747414000000,1708442807414000000,0
workspaceModel.to.snapshot.ms,1708442747414000000,1708442807414000000,0
workspaceModel.pre.handlers.ms,1708442747414000000,1708442807414000000,1
workspaceModel.updates.precise.ms,1708442747414000000,1708442807414000000,4
workspaceModel.check.recursive.update.ms,1708442747414000000,1708442807414000000,0
Indexes.allKeys.lookupDurationAvgMs,1708442747414000000,1708442807414000000,0.0
IndexesFlusher.totalFlushes,1708442747414000000,1708442807414000000,180
IndexesFlusher.totalFlushingTimeUs,1708442747414000000,1708442807414000000,279534
Indexes.stubs.lookupDurationMaxMs,1708442747414000000,1708442807414000000,4.0
Indexes.allKeys.lookupDuration90PMs,1708442747414000000,1708442807414000000,0.0
Indexes.stubs.lookupDuration90PMs,1708442747414000000,1708442807414000000,0.0
VFSFlusher.totalContentionQuotaSpent,1708442747414000000,1708442807414000000,0
IndexesFlusher.totalFlushesRetried,1708442747414000000,1708442807414000000,0
Indexes.stubs.lookupDurationAvgMs,1708442747414000000,1708442807414000000,0.01791867677463818
IndexesFlusher.totalContentionQuotaSpent,1708442747414000000,1708442807414000000,0
Indexes.allKeys.lookups,1708442747414000000,1708442807414000000,6.0
Indexes.allKeys.lookupDurationMaxMs,1708442747414000000,1708442807414000000,0.0
Indexes.entries.lookups,1708442747414000000,1708442807414000000,1449.0
Indexes.stubs.lookups,1708442747414000000,1708442807414000000,4353.0
Indexes.entries.lookupDurationMaxMs,1708442747414000000,1708442807414000000,2.0
Indexes.entries.lookupDurationAvgMs,1708442747414000000,1708442807414000000,0.06694271911663216
VFSFlusher.totalFlushingTimeUs,1708442747414000000,1708442807414000000,28599
VFSFlusher.totalFlushesRetried,1708442747414000000,1708442807414000000,0
VFSFlusher.totalFlushes,1708442747414000000,1708442807414000000,24
Indexes.entries.lookupDuration90PMs,1708442747414000000,1708442807414000000,0.0
workspaceModel.mutableEntityStorage.referrers.ms,1708442747414000000,1708442807414000000,0
jps.artifact.entities.serializer.load.entities.ms,1708442747414000000,1708442807414000000,0
jps.global.get.library.ms,1708442747414000000,1708442807414000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1708442747414000000,1708442807414000000,5
workspaceModel.moduleBridge.update.option.ms,1708442747414000000,1708442807414000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1708442747414000000,1708442807414000000,1
workspaceModel.moduleBridge.facet.initialization.ms,1708442747414000000,1708442807414000000,0
jps.artifact.entities.serializer.save.entities.ms,1708442747414000000,1708442807414000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1708442747414000000,1708442807414000000,1
workspaceModel.global.updates.ms,1708442747414000000,1708442807414000000,0
jps.global.initialize.library.bridges.after.loading.ms,1708442747414000000,1708442807414000000,0
workspaceModel.moduleBridge.before.changed.ms,1708442747414000000,1708442807414000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1708442747414000000,1708442807414000000,3
jps.global.initialize.library.bridges.ms,1708442747414000000,1708442807414000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1708442747414000000,1708442807414000000,0
jps.apply.loaded.storage.ms,1708442747414000000,1708442807414000000,34
workspaceModel.global.apply.state.to.project.builder.ms,1708442747414000000,1708442807414000000,2
jps.global.get.library.by.name.ms,1708442747414000000,1708442807414000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1708442747414000000,1708442807414000000,2
jps.facet.change.listener.init.bridge.ms,1708442747414000000,1708442807414000000,2
workspaceModel.mutableEntityStorage.put.entity.ms,1708442747414000000,1708442807414000000,10
workspaceModel.global.apply.state.to.project.ms,1708442747414000000,1708442807414000000,0
jps.global.handle.before.change.events.ms,1708442747414000000,1708442807414000000,0
jps.modifiable.module.model.bridge.new.module.ms,1708442747414000000,1708442807414000000,34
jps.reload.project.entities.ms,1708442747414000000,1708442807414000000,0
jps.facet.change.listener.before.change.events.ms,1708442747414000000,1708442807414000000,0
workspaceModel.global.updates.count,1708442747414000000,1708442807414000000,0
jps.modifiable.module.model.bridge.disposing.ms,1708442747414000000,1708442807414000000,0
jps.module.iml.entities.serializer.load.entities.ms,1708442747414000000,1708442807414000000,0
jps.storage.jps.conf.reader.load.component.ms,1708442747414000000,1708442807414000000,2
workspaceModel.mutableEntityStorage.to.snapshot.ms,1708442747414000000,1708442807414000000,6
jps.modifiable.module.model.bridge.load.module.ms,1708442747414000000,1708442807414000000,0
jps.facet.change.listener.process.change.events.ms,1708442747414000000,1708442807414000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1708442747414000000,1708442807414000000,0
jps.modifiable.module.model.bridge.renaming.ms,1708442747414000000,1708442807414000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1708442747414000000,1708442807414000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1708442747414000000,1708442807414000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1708442747414000000,1708442807414000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1708442747414000000,1708442807414000000,0
workspaceModel.sync.entities.ms,1708442747414000000,1708442807414000000,0
workspaceModel.load.cache.from.file.ms,1708442747414000000,1708442807414000000,0
jps.module.iml.entities.serializer.save.entities.ms,1708442747414000000,1708442807414000000,21
workspaceModel.moduleBridgeLoader.loading.modules.ms,1708442747414000000,1708442807414000000,107
workspaceModel.moduleManagerBridge.load.all.modules.ms,1708442747414000000,1708442807414000000,3
jps.library.entities.serializer.save.entities.ms,1708442747414000000,1708442807414000000,3
jps.library.entities.serializer.load.entities.ms,1708442747414000000,1708442807414000000,0
jps.save.changed.project.entities.ms,1708442747414000000,1708442807414000000,41
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1708442747414000000,1708442807414000000,0
jps.load.project.to.empty.storage.ms,1708442747414000000,1708442807414000000,37
jps.save.global.entities.ms,1708442747414000000,1708442807414000000,3
workspaceModel.delayed.project.synchronizer.sync.ms,1708442747414000000,1708442807414000000,0
workspaceModel.mutableEntityStorage.entities.ms,1708442747414000000,1708442807414000000,4
workspaceModel.mutableEntityStorage.add.diff.ms,1708442747414000000,1708442807414000000,9
workspaceModel.mutableEntityStorage.add.entity.ms,1708442747414000000,1708442807414000000,20
jps.load.initial.state.ms,1708442747414000000,1708442807414000000,7
workspaceModel.mutableEntityStorage.remove.entity.ms,1708442747414000000,1708442807414000000,0
jps.project.serializers.load.ms,1708442747414000000,1708442807414000000,2
workspaceModel.save.cache.to.file.ms,1708442747414000000,1708442807414000000,89
workspaceModel.moduleManagerBridge.create.module.instance.ms,1708442747414000000,1708442807414000000,16
workspaceModel.mutableEntityStorage.has.same.entities.ms,1708442747414000000,1708442807414000000,0
jps.global.get.libraries.ms,1708442747414000000,1708442807414000000,0
jps.global.handle.changed.events.ms,1708442747414000000,1708442807414000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1708442747414000000,1708442807414000000,2
jps.app.storage.content.writer.save.component.ms,1708442747414000000,1708442807414000000,0
jps.app.storage.content.reader.load.component.ms,1708442747414000000,1708442807414000000,0
workspaceModel.orphan.listener.update.ms,1708442747414000000,1708442807414000000,2
jps.project.serializers.save.ms,1708442747414000000,1708442807414000000,40
JVM.threadCount,1708442747414000000,1708442807414000000,58
JVM.usedNativeBytes,1708442747414000000,1708442807414000000,720281360
JVM.maxNativeBytes,1708442747414000000,1708442807414000000,-1
JVM.maxHeapBytes,1708442747414000000,1708442807414000000,2147483648
JVM.usedHeapBytes,1708442747414000000,1708442807414000000,692533128
JVM.GC.collectionTimesMs,1708442747414000000,1708442807414000000,67
OS.loadAverage,1708442747414000000,1708442807414000000,0.35498046875
JVM.totalCpuTimeMs,1708442747414000000,1708442807414000000,13810
JVM.GC.collections,1708442747414000000,1708442807414000000,3
AWTEventQueue.eventsDispatched,1708442747414000000,1708442807414000000,11149
FlushQueue.executionTime90PNs,1708442747414000000,1708442807414000000,126463
FlushQueue.queueSizeAvg,1708442747414000000,1708442807414000000,1.4012309836255952
AWTEventQueue.dispatchTimeAvgNs,1708442747414000000,1708442807414000000,283019.9156875056
NonBlockingReadAction.finalizedExecutionsCount,1708442747414000000,1708442807414000000,2816
NonBlockingReadAction.failedExecutionsCount,1708442747414000000,1708442807414000000,0
FlushQueue.waitingTimeMaxNs,1708442747414000000,1708442807414000000,7634943
FlushQueue.queueSize90P,1708442747414000000,1708442807414000000,5
AWTEventQueue.dispatchTime90PNs,1708442747414000000,1708442807414000000,1122303
FlushQueue.waitingTime90PNs,1708442747414000000,1708442807414000000,655359
AWTEventQueue.dispatchTimeTotalNS,1708442747414000000,1708442807414000000,3155274403
FlushQueue.executionTimeMaxNs,1708442747414000000,1708442807414000000,4947967
FlushQueue.tasksExecuted,1708442747414000000,1708442807414000000,8611
FlushQueue.queueSizeMax,1708442747414000000,1708442807414000000,18
NonBlockingReadAction.failedExecutionTimeUs,1708442747414000000,1708442807414000000,0
AWTEventQueue.dispatchTimeMaxNs,1708442747414000000,1708442807414000000,7045119
FlushQueue.executionTimeAvgNs,1708442747414000000,1708442807414000000,61177.16676344211
NonBlockingReadAction.finalizedExecutionTimeUs,1708442747414000000,1708442807414000000,420542
FlushQueue.waitingTimeAvgNs,1708442747414000000,1708442807414000000,252436.230635234
FileNameCache.totalMisses,1708442747414000000,1708442807414000000,0
FileNameCache.fastMisses,1708442747414000000,1708442807414000000,734
FileNameCache.queries,1708442747414000000,1708442807414000000,109007
sorting.time.7,1708442747414000000,1708442807414000000,1
sorting.time.5,1708442747414000000,1708442807414000000,1
reordered.by.ml,1708442747414000000,1708442807414000000,10
model.items.5,1708442747414000000,1708442807414000000,4
sorting.items.0,1708442747414000000,1708442807414000000,6
model.items.7,1708442747414000000,1708442807414000000,4
model.items.0,1708442747414000000,1708442807414000000,6
sorting.items.7,1708442747414000000,1708442807414000000,4
sorting.items.5,1708442747414000000,1708442807414000000,4
StreamlinedBlobStorage.recordsDeleted,1708442747414000000,1708442807414000000,0
DirectByteBufferAllocator.disposed,1708442747414000000,1708442807414000000,0
StreamlinedBlobStorage.recordsAllocated,1708442747414000000,1708442807414000000,0
FilePageCache.pageHits,1708442747414000000,1708442807414000000,2
DirectByteBufferAllocator.reclaimed,1708442747414000000,1708442807414000000,0
FilePageCache.uncachedFileAccess,1708442747414000000,1708442807414000000,9
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1708442747414000000,1708442807414000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1708442747414000000,1708442807414000000,0
DirectByteBufferAllocator.hits,1708442747414000000,1708442807414000000,0
FilePageCache.totalPageDisposalsUs,1708442747414000000,1708442807414000000,0
StreamlinedBlobStorage.recordsRelocated,1708442747414000000,1708442807414000000,0
FilePageCache.disposedBuffers,1708442747414000000,1708442807414000000,0
