# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.global.initialize.library.bridges.after.loading.ms,1708437974738000000,1708438034749000000,0
workspaceModel.global.updates.ms,1708437974738000000,1708438034749000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1708437974738000000,1708438034749000000,0
FlushQueue.tasksExecuted,1708438034749000000,1708438094748000000,61
AWTEventQueue.dispatchTime90PNs,1708438034749000000,1708438094748000000,301055
FlushQueue.queueSize90P,1708438034749000000,1708438094748000000,0
FlushQueue.executionTime90PNs,1708438034749000000,1708438094748000000,100351
AWTEventQueue.dispatchTimeMaxNs,1708438034749000000,1708438094748000000,339967
FlushQueue.waitingTime90PNs,1708438034749000000,1708438094748000000,393215
FlushQueue.waitingTimeMaxNs,1708438034749000000,1708438094748000000,428031
FlushQueue.executionTimeAvgNs,1708438034749000000,1708438094748000000,72388.19672131147
AWTEventQueue.dispatchTimeAvgNs,1708438034749000000,1708438094748000000,218322.4109589041
FlushQueue.executionTimeMaxNs,1708438034749000000,1708438094748000000,248831
AWTEventQueue.eventsDispatched,1708438034749000000,1708438094748000000,73
FlushQueue.queueSizeMax,1708438034749000000,1708438094748000000,0
FlushQueue.queueSizeAvg,1708438034749000000,1708438094748000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1708438034749000000,1708438094748000000,15934144
FlushQueue.waitingTimeAvgNs,1708438034749000000,1708438094748000000,283715.1475409836
FilePageCache.capacityInBytes,1708438034749000000,1708438094748000000,524288000
StreamlinedBlobStorage.recordsRelocated,1708438034749000000,1708438094748000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1708438034749000000,1708438094748000000,0
FilePageCache.pageLoads,1708438034749000000,1708438094748000000,0
StorageLockContext.competingThreads.avg,1708438034749000000,1708438094748000000,0.0
DirectByteBufferAllocator.reclaimed,1708438034749000000,1708438094748000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1708438034749000000,1708438094748000000,0
DirectByteBufferAllocator.hits,1708438034749000000,1708438094748000000,0
FilePageCache.disposedBuffers,1708438034749000000,1708438094748000000,0
FilePageCache.totalPageDisposalsUs,1708438034749000000,1708438094748000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1708438034749000000,1708438094748000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1708438034749000000,1708438094748000000,0
DirectByteBufferAllocator.misses,1708438034749000000,1708438094748000000,0
StreamlinedBlobStorage.recordsAllocated,1708438034749000000,1708438094748000000,0
StreamlinedBlobStorage.recordsDeleted,1708438034749000000,1708438094748000000,0
FilePageCache.pageFastCacheHits,1708438034749000000,1708438094748000000,0
StorageLockContext.competingThreads.max,1708438034749000000,1708438094748000000,0
FilePageCache.pageHits,1708438034749000000,1708438094748000000,0
StorageLockContext.competingThreads.90P,1708438034749000000,1708438094748000000,0
FilePageCache.uncachedFileAccess,1708438034749000000,1708438094748000000,0
FilePageCache.maxCacheSizeInBytes,1708438034749000000,1708438094748000000,242253824
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1708438034749000000,1708438094748000000,242253824
FilePageCache.maxRegisteredFiles,1708438034749000000,1708438094748000000,833
DirectByteBufferAllocator.disposed,1708438034749000000,1708438094748000000,0
FilePageCache.totalPageLoadsUs,1708438034749000000,1708438094748000000,0
IndexesFlusher.totalFlushes,1708438034749000000,1708438094748000000,60
VFSFlusher.totalFlushesRetried,1708438034749000000,1708438094748000000,0
IndexesFlusher.totalFlushesRetried,1708438034749000000,1708438094748000000,0
IndexesFlusher.totalContentionQuotaSpent,1708438034749000000,1708438094748000000,0
VFSFlusher.totalContentionQuotaSpent,1708438034749000000,1708438094748000000,0
VFSFlusher.totalFlushes,1708438034749000000,1708438094748000000,0
VFSFlusher.totalFlushingTimeUs,1708438034749000000,1708438094748000000,0
IndexesFlusher.totalFlushingTimeUs,1708438034749000000,1708438094748000000,253626
jps.global.initialize.library.bridges.ms,1708438034749000000,1708438094748000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1708438034749000000,1708438094748000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1708438034749000000,1708438094748000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1708438034749000000,1708438094748000000,0
jps.app.storage.content.writer.save.component.ms,1708438034749000000,1708438094748000000,0
jps.global.get.library.ms,1708438034749000000,1708438094748000000,0
workspaceModel.mutableEntityStorage.entities.ms,1708438034749000000,1708438094748000000,1
workspaceModel.global.apply.state.to.project.ms,1708438034749000000,1708438094748000000,0
jps.global.handle.before.change.events.ms,1708438034749000000,1708438094748000000,0
jps.global.get.libraries.ms,1708438034749000000,1708438094748000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1708438034749000000,1708438094748000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1708438034749000000,1708438094748000000,0
workspaceModel.sync.entities.ms,1708438034749000000,1708438094748000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1708438034749000000,1708438094748000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1708438034749000000,1708438094748000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1708438034749000000,1708438094748000000,0
jps.library.entities.serializer.save.entities.ms,1708438034749000000,1708438094748000000,0
jps.app.storage.content.reader.load.component.ms,1708438034749000000,1708438094748000000,1
workspaceModel.save.cache.to.file.ms,1708438034749000000,1708438094748000000,0
jps.library.entities.serializer.load.entities.ms,1708438034749000000,1708438094748000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1708438034749000000,1708438094748000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1708438034749000000,1708438094748000000,0
jps.global.handle.changed.events.ms,1708438034749000000,1708438094748000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1708438034749000000,1708438094748000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1708438034749000000,1708438094748000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1708438034749000000,1708438094748000000,0
workspaceModel.load.cache.from.file.ms,1708438034749000000,1708438094748000000,0
jps.global.get.library.by.name.ms,1708438034749000000,1708438094748000000,0
workspaceModel.global.updates.count,1708438034749000000,1708438094748000000,0
jps.save.global.entities.ms,1708438034749000000,1708438094748000000,62
jps.load.initial.state.ms,1708438034749000000,1708438094748000000,6
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1708438034749000000,1708438094748000000,0
jps.global.initialize.library.bridges.after.loading.ms,1708438034749000000,1708438094748000000,0
workspaceModel.global.updates.ms,1708438034749000000,1708438094748000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1708438034749000000,1708438094748000000,0
FlushQueue.tasksExecuted,1708438094748000000,1708438154748000000,60
AWTEventQueue.dispatchTime90PNs,1708438094748000000,1708438154748000000,276479
FlushQueue.queueSize90P,1708438094748000000,1708438154748000000,0
FlushQueue.executionTime90PNs,1708438094748000000,1708438154748000000,100863
AWTEventQueue.dispatchTimeMaxNs,1708438094748000000,1708438154748000000,303103
FlushQueue.waitingTime90PNs,1708438094748000000,1708438154748000000,368639
FlushQueue.waitingTimeMaxNs,1708438094748000000,1708438154748000000,413695
FlushQueue.executionTimeAvgNs,1708438094748000000,1708438154748000000,74657.06666666667
AWTEventQueue.dispatchTimeAvgNs,1708438094748000000,1708438154748000000,214119.11111111112
FlushQueue.executionTimeMaxNs,1708438094748000000,1708438154748000000,115711
AWTEventQueue.eventsDispatched,1708438094748000000,1708438154748000000,72
FlushQueue.queueSizeMax,1708438094748000000,1708438154748000000,0
FlushQueue.queueSizeAvg,1708438094748000000,1708438154748000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1708438094748000000,1708438154748000000,15417872
FlushQueue.waitingTimeAvgNs,1708438094748000000,1708438154748000000,290372.26666666666
FilePageCache.capacityInBytes,1708438094748000000,1708438154748000000,524288000
StreamlinedBlobStorage.recordsRelocated,1708438094748000000,1708438154748000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1708438094748000000,1708438154748000000,0
FilePageCache.pageLoads,1708438094748000000,1708438154748000000,0
StorageLockContext.competingThreads.avg,1708438094748000000,1708438154748000000,0.0
DirectByteBufferAllocator.reclaimed,1708438094748000000,1708438154748000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1708438094748000000,1708438154748000000,0
DirectByteBufferAllocator.hits,1708438094748000000,1708438154748000000,0
FilePageCache.disposedBuffers,1708438094748000000,1708438154748000000,0
FilePageCache.totalPageDisposalsUs,1708438094748000000,1708438154748000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1708438094748000000,1708438154748000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1708438094748000000,1708438154748000000,0
DirectByteBufferAllocator.misses,1708438094748000000,1708438154748000000,0
StreamlinedBlobStorage.recordsAllocated,1708438094748000000,1708438154748000000,0
StreamlinedBlobStorage.recordsDeleted,1708438094748000000,1708438154748000000,0
FilePageCache.pageFastCacheHits,1708438094748000000,1708438154748000000,0
StorageLockContext.competingThreads.max,1708438094748000000,1708438154748000000,0
FilePageCache.pageHits,1708438094748000000,1708438154748000000,0
StorageLockContext.competingThreads.90P,1708438094748000000,1708438154748000000,0
FilePageCache.uncachedFileAccess,1708438094748000000,1708438154748000000,0
FilePageCache.maxCacheSizeInBytes,1708438094748000000,1708438154748000000,242253824
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1708438094748000000,1708438154748000000,242253824
FilePageCache.maxRegisteredFiles,1708438094748000000,1708438154748000000,833
DirectByteBufferAllocator.disposed,1708438094748000000,1708438154748000000,0
FilePageCache.totalPageLoadsUs,1708438094748000000,1708438154748000000,0
IndexesFlusher.totalFlushes,1708438094748000000,1708438154748000000,60
VFSFlusher.totalFlushesRetried,1708438094748000000,1708438154748000000,0
IndexesFlusher.totalFlushesRetried,1708438094748000000,1708438154748000000,0
IndexesFlusher.totalContentionQuotaSpent,1708438094748000000,1708438154748000000,0
VFSFlusher.totalContentionQuotaSpent,1708438094748000000,1708438154748000000,0
VFSFlusher.totalFlushes,1708438094748000000,1708438154748000000,0
VFSFlusher.totalFlushingTimeUs,1708438094748000000,1708438154748000000,0
IndexesFlusher.totalFlushingTimeUs,1708438094748000000,1708438154748000000,245066
jps.global.initialize.library.bridges.ms,1708438094748000000,1708438154748000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1708438094748000000,1708438154748000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1708438094748000000,1708438154748000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1708438094748000000,1708438154748000000,0
jps.app.storage.content.writer.save.component.ms,1708438094748000000,1708438154748000000,0
jps.global.get.library.ms,1708438094748000000,1708438154748000000,0
workspaceModel.mutableEntityStorage.entities.ms,1708438094748000000,1708438154748000000,1
workspaceModel.global.apply.state.to.project.ms,1708438094748000000,1708438154748000000,0
jps.global.handle.before.change.events.ms,1708438094748000000,1708438154748000000,0
jps.global.get.libraries.ms,1708438094748000000,1708438154748000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1708438094748000000,1708438154748000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1708438094748000000,1708438154748000000,0
workspaceModel.sync.entities.ms,1708438094748000000,1708438154748000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1708438094748000000,1708438154748000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1708438094748000000,1708438154748000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1708438094748000000,1708438154748000000,0
jps.library.entities.serializer.save.entities.ms,1708438094748000000,1708438154748000000,0
jps.app.storage.content.reader.load.component.ms,1708438094748000000,1708438154748000000,1
workspaceModel.save.cache.to.file.ms,1708438094748000000,1708438154748000000,0
jps.library.entities.serializer.load.entities.ms,1708438094748000000,1708438154748000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1708438094748000000,1708438154748000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1708438094748000000,1708438154748000000,0
jps.global.handle.changed.events.ms,1708438094748000000,1708438154748000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1708438094748000000,1708438154748000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1708438094748000000,1708438154748000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1708438094748000000,1708438154748000000,0
workspaceModel.load.cache.from.file.ms,1708438094748000000,1708438154748000000,0
jps.global.get.library.by.name.ms,1708438094748000000,1708438154748000000,0
workspaceModel.global.updates.count,1708438094748000000,1708438154748000000,0
jps.save.global.entities.ms,1708438094748000000,1708438154748000000,62
jps.load.initial.state.ms,1708438094748000000,1708438154748000000,6
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1708438094748000000,1708438154748000000,0
jps.global.initialize.library.bridges.after.loading.ms,1708438094748000000,1708438154748000000,0
workspaceModel.global.updates.ms,1708438094748000000,1708438154748000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1708438094748000000,1708438154748000000,0
FlushQueue.tasksExecuted,1708438154748000000,1708438214748000000,60
AWTEventQueue.dispatchTime90PNs,1708438154748000000,1708438214748000000,286719
FlushQueue.queueSize90P,1708438154748000000,1708438214748000000,0
FlushQueue.executionTime90PNs,1708438154748000000,1708438214748000000,102911
AWTEventQueue.dispatchTimeMaxNs,1708438154748000000,1708438214748000000,405503
FlushQueue.waitingTime90PNs,1708438154748000000,1708438214748000000,393215
FlushQueue.waitingTimeMaxNs,1708438154748000000,1708438214748000000,473087
FlushQueue.executionTimeAvgNs,1708438154748000000,1708438214748000000,79675.73333333334
AWTEventQueue.dispatchTimeAvgNs,1708438154748000000,1708438214748000000,231054.22222222222
FlushQueue.executionTimeMaxNs,1708438154748000000,1708438214748000000,172031
AWTEventQueue.eventsDispatched,1708438154748000000,1708438214748000000,72
FlushQueue.queueSizeMax,1708438154748000000,1708438214748000000,0
FlushQueue.queueSizeAvg,1708438154748000000,1708438214748000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1708438154748000000,1708438214748000000,16631340
FlushQueue.waitingTimeAvgNs,1708438154748000000,1708438214748000000,316535.4666666667
FilePageCache.capacityInBytes,1708438154748000000,1708438214748000000,524288000
StreamlinedBlobStorage.recordsRelocated,1708438154748000000,1708438214748000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1708438154748000000,1708438214748000000,0
FilePageCache.pageLoads,1708438154748000000,1708438214748000000,0
StorageLockContext.competingThreads.avg,1708438154748000000,1708438214748000000,0.0
DirectByteBufferAllocator.reclaimed,1708438154748000000,1708438214748000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1708438154748000000,1708438214748000000,0
DirectByteBufferAllocator.hits,1708438154748000000,1708438214748000000,0
FilePageCache.disposedBuffers,1708438154748000000,1708438214748000000,0
FilePageCache.totalPageDisposalsUs,1708438154748000000,1708438214748000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1708438154748000000,1708438214748000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1708438154748000000,1708438214748000000,0
DirectByteBufferAllocator.misses,1708438154748000000,1708438214748000000,0
StreamlinedBlobStorage.recordsAllocated,1708438154748000000,1708438214748000000,0
StreamlinedBlobStorage.recordsDeleted,1708438154748000000,1708438214748000000,0
FilePageCache.pageFastCacheHits,1708438154748000000,1708438214748000000,0
StorageLockContext.competingThreads.max,1708438154748000000,1708438214748000000,0
FilePageCache.pageHits,1708438154748000000,1708438214748000000,0
StorageLockContext.competingThreads.90P,1708438154748000000,1708438214748000000,0
FilePageCache.uncachedFileAccess,1708438154748000000,1708438214748000000,0
FilePageCache.maxCacheSizeInBytes,1708438154748000000,1708438214748000000,242253824
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1708438154748000000,1708438214748000000,242253824
FilePageCache.maxRegisteredFiles,1708438154748000000,1708438214748000000,833
DirectByteBufferAllocator.disposed,1708438154748000000,1708438214748000000,0
FilePageCache.totalPageLoadsUs,1708438154748000000,1708438214748000000,0
IndexesFlusher.totalFlushes,1708438154748000000,1708438214748000000,59
VFSFlusher.totalFlushesRetried,1708438154748000000,1708438214748000000,0
IndexesFlusher.totalFlushesRetried,1708438154748000000,1708438214748000000,0
IndexesFlusher.totalContentionQuotaSpent,1708438154748000000,1708438214748000000,0
VFSFlusher.totalContentionQuotaSpent,1708438154748000000,1708438214748000000,0
VFSFlusher.totalFlushes,1708438154748000000,1708438214748000000,0
VFSFlusher.totalFlushingTimeUs,1708438154748000000,1708438214748000000,0
IndexesFlusher.totalFlushingTimeUs,1708438154748000000,1708438214748000000,241887
jps.global.initialize.library.bridges.ms,1708438154748000000,1708438214748000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1708438154748000000,1708438214748000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1708438154748000000,1708438214748000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1708438154748000000,1708438214748000000,0
jps.app.storage.content.writer.save.component.ms,1708438154748000000,1708438214748000000,0
jps.global.get.library.ms,1708438154748000000,1708438214748000000,0
workspaceModel.mutableEntityStorage.entities.ms,1708438154748000000,1708438214748000000,1
workspaceModel.global.apply.state.to.project.ms,1708438154748000000,1708438214748000000,0
jps.global.handle.before.change.events.ms,1708438154748000000,1708438214748000000,0
jps.global.get.libraries.ms,1708438154748000000,1708438214748000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1708438154748000000,1708438214748000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1708438154748000000,1708438214748000000,0
workspaceModel.sync.entities.ms,1708438154748000000,1708438214748000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1708438154748000000,1708438214748000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1708438154748000000,1708438214748000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1708438154748000000,1708438214748000000,0
jps.library.entities.serializer.save.entities.ms,1708438154748000000,1708438214748000000,0
jps.app.storage.content.reader.load.component.ms,1708438154748000000,1708438214748000000,1
workspaceModel.save.cache.to.file.ms,1708438154748000000,1708438214748000000,0
jps.library.entities.serializer.load.entities.ms,1708438154748000000,1708438214748000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1708438154748000000,1708438214748000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1708438154748000000,1708438214748000000,0
jps.global.handle.changed.events.ms,1708438154748000000,1708438214748000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1708438154748000000,1708438214748000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1708438154748000000,1708438214748000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1708438154748000000,1708438214748000000,0
workspaceModel.load.cache.from.file.ms,1708438154748000000,1708438214748000000,0
jps.global.get.library.by.name.ms,1708438154748000000,1708438214748000000,0
workspaceModel.global.updates.count,1708438154748000000,1708438214748000000,0
jps.save.global.entities.ms,1708438154748000000,1708438214748000000,62
jps.load.initial.state.ms,1708438154748000000,1708438214748000000,6
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1708438154748000000,1708438214748000000,0
jps.global.initialize.library.bridges.after.loading.ms,1708438154748000000,1708438214748000000,0
workspaceModel.global.updates.ms,1708438154748000000,1708438214748000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1708438154748000000,1708438214748000000,0
FlushQueue.tasksExecuted,1708438214748000000,1708438274748000000,91
AWTEventQueue.dispatchTime90PNs,1708438214748000000,1708438274748000000,415743
FlushQueue.queueSize90P,1708438214748000000,1708438274748000000,0
FlushQueue.executionTime90PNs,1708438214748000000,1708438274748000000,362495
AWTEventQueue.dispatchTimeMaxNs,1708438214748000000,1708438274748000000,72351743
FlushQueue.waitingTime90PNs,1708438214748000000,1708438274748000000,438271
FlushQueue.waitingTimeMaxNs,1708438214748000000,1708438274748000000,25427967
FlushQueue.executionTimeAvgNs,1708438214748000000,1708438274748000000,1038518.1538461539
AWTEventQueue.dispatchTimeAvgNs,1708438214748000000,1708438274748000000,460024.0490797546
FlushQueue.executionTimeMaxNs,1708438214748000000,1708438274748000000,71827455
AWTEventQueue.eventsDispatched,1708438214748000000,1708438274748000000,652
FlushQueue.queueSizeMax,1708438214748000000,1708438274748000000,1
FlushQueue.queueSizeAvg,1708438214748000000,1708438274748000000,0.03296703296703297
AWTEventQueue.dispatchTimeTotalNS,1708438214748000000,1708438274748000000,299702980
FlushQueue.waitingTimeAvgNs,1708438214748000000,1708438274748000000,618580.3956043957
FilePageCache.capacityInBytes,1708438214748000000,1708438274748000000,524288000
StreamlinedBlobStorage.recordsRelocated,1708438214748000000,1708438274748000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1708438214748000000,1708438274748000000,0
FilePageCache.pageLoads,1708438214748000000,1708438274748000000,0
StorageLockContext.competingThreads.avg,1708438214748000000,1708438274748000000,0.0
DirectByteBufferAllocator.reclaimed,1708438214748000000,1708438274748000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1708438214748000000,1708438274748000000,0
DirectByteBufferAllocator.hits,1708438214748000000,1708438274748000000,0
FilePageCache.disposedBuffers,1708438214748000000,1708438274748000000,0
FilePageCache.totalPageDisposalsUs,1708438214748000000,1708438274748000000,0
